module,command_type,mvc_command_name,file
fragment,action,/fragment/delete_fragment_compositions,liferay-2026.q2.0/modules/apps/fragment/fragment-web/src/main/java/com/liferay/fragment/web/internal/portlet/action/DeleteFragmentCompositionsMVCActionCommand.java
fragment,action,/fragment/move_fragment_composition,liferay-2026.q2.0/modules/apps/fragment/fragment-web/src/main/java/com/liferay/fragment/web/internal/portlet/action/MoveFragmentCompositionMVCActionCommand.java
fragment,action,/fragment/delete_fragment_entry_preview,liferay-2026.q2.0/modules/apps/fragment/fragment-web/src/main/java/com/liferay/fragment/web/internal/portlet/action/DeleteFragmentEntryPreviewMVCActionCommand.java
fragment,action,/fragment/unmark_as_cacheable_fragment_entry,liferay-2026.q2.0/modules/apps/fragment/fragment-web/src/main/java/com/liferay/fragment/web/internal/portlet/action/UnmarkAsCacheableFragmentEntryMVCActionCommand.java
fragment,action,/fragment/propagate_group_fragment_entry_changes,liferay-2026.q2.0/modules/apps/fragment/fragment-web/src/main/java/com/liferay/fragment/web/internal/portlet/action/PropagateGroupFragmentEntryChangesMVCActionCommand.java
fragment,action,/fragment/copy_fragment_entry,liferay-2026.q2.0/modules/apps/fragment/fragment-web/src/main/java/com/liferay/fragment/web/internal/portlet/action/CopyFragmentEntryMVCActionCommand.java
fragment,action,/fragment/upload_fragment_composition_preview,liferay-2026.q2.0/modules/apps/fragment/fragment-web/src/main/java/com/liferay/fragment/web/internal/portlet/action/UploadFragmentCompositionPreviewMVCActionCommand.java
fragment,resource,/fragment/export_fragment_collections,liferay-2026.q2.0/modules/apps/fragment/fragment-web/src/main/java/com/liferay/fragment/web/internal/portlet/action/ExportFragmentCollectionsMVCResourceCommand.java
fragment,action,/fragment/edit_fragment_entry,liferay-2026.q2.0/modules/apps/fragment/fragment-web/src/main/java/com/liferay/fragment/web/internal/portlet/action/EditFragmentEntryMVCActionCommand.java
fragment,action,/fragment/update_fragment_entry,liferay-2026.q2.0/modules/apps/fragment/fragment-web/src/main/java/com/liferay/fragment/web/internal/portlet/action/UpdateFragmentEntryMVCActionCommand.java
fragment,resource,/fragment/export_fragment_compositions_and_fragment_entries,liferay-2026.q2.0/modules/apps/fragment/fragment-web/src/main/java/com/liferay/fragment/web/internal/portlet/action/ExportFragmentCompositionsAndFragmentEntriesMVCResourceCommand.java
fragment,action,/fragment/propagate_fragment_entry_changes,liferay-2026.q2.0/modules/apps/fragment/fragment-web/src/main/java/com/liferay/fragment/web/internal/portlet/action/PropagateFragmentEntryChangesMVCActionCommand.java
fragment,action,/fragment/propagate_group_fragment_entry_changes,liferay-2026.q2.0/modules/apps/fragment/fragment-test/src/testIntegration/java/com/liferay/fragment/internal/portlet/action/test/PropagateGroupFragmentEntryChangesMVCActionCommandTest.java
fragment,action,/fragment/delete_fragment_entry_preview,liferay-2026.q2.0/modules/apps/fragment/fragment-test/src/testIntegration/java/com/liferay/fragment/internal/portlet/action/test/DeleteFragmentEntryPreviewMVCActionCommandTest.java
fragment,action,/fragment/delete_fragment_compositions_and_fragment_entries,liferay-2026.q2.0/modules/apps/fragment/fragment-test/src/testIntegration/java/com/liferay/fragment/internal/portlet/action/test/DeleteFragmentCompositionsAndFragmentEntriesMVCActionCommandTest.java
fragment,action,/fragment/update_default_input_fragment_entries,liferay-2026.q2.0/modules/apps/fragment/fragment-test/src/testIntegration/java/com/liferay/fragment/internal/portlet/action/test/UpdateDefaultInputFragmentsMVCActionCommandMVCActionCommandTest.java
fragment,action,/fragment/export_fragment_collections,liferay-2026.q2.0/modules/apps/fragment/fragment-test/src/testIntegration/java/com/liferay/fragment/internal/portlet/action/test/ExportFragmentCollectionsMVCResourceCommandTest.java
fragment,action,/fragment/import,liferay-2026.q2.0/modules/apps/fragment/fragment-test/src/testIntegration/java/com/liferay/fragment/internal/portlet/action/test/ImportMVCResourceCommandTest.java
fragment,action,/fragment/delete_fragment_composition_preview,liferay-2026.q2.0/modules/apps/fragment/fragment-test/src/testIntegration/java/com/liferay/fragment/internal/portlet/action/test/DeleteFragmentCompositionPreviewMVCActionCommandTest.java
fragment,action,/fragment/copy_fragment_entry,liferay-2026.q2.0/modules/apps/fragment/fragment-test/src/testIntegration/java/com/liferay/fragment/internal/portlet/action/test/CopyFragmentEntryMVCActionCommandTest.java
fragment,action,/fragment/add_fragment_entry,liferay-2026.q2.0/modules/apps/fragment/fragment-test/src/testIntegration/java/com/liferay/fragment/internal/portlet/action/test/AddFragmentEntryMVCActionCommandTest.java
fragment,action,/fragment/propagate_fragment_entry_changes,liferay-2026.q2.0/modules/apps/fragment/fragment-test/src/testIntegration/java/com/liferay/fragment/internal/portlet/action/test/PropagateFragmentEntryChangesMVCActionCommandTest.java
fragment,action,/fragment/publish_fragment_entry,liferay-2026.q2.0/modules/apps/fragment/fragment-test/src/testIntegration/java/com/liferay/fragment/internal/portlet/action/test/PublishFragmentEntryMVCActionCommandTest.java
object,action,/object_definitions/get_object_definition_delete_info,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/object/definitions/portlet/action/GetObjectDefinitionDeleteInfoMVCResourceCommand.java
object,action,/object_definitions/export_object_folder,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/object/definitions/portlet/action/ExportObjectFolderMVCResourceCommand.java
object,action,/object_definitions/get_object_definition_info,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/object/definitions/portlet/action/GetObjectDefinitionInfoMVCResourceCommand.java
object,action,/object_definitions/import_object_folder,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/object/definitions/portlet/action/ImportObjectFolderMVCActionCommand.java
object,action,/object_definitions/validate_expression,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/object/definitions/portlet/action/ValidateExpressionMVCResourceCommand.java
object,action,/object_definitions/add_object_field_composite_key_candidates,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/object/definitions/portlet/action/AddObjectFieldCompositeKeyCandidatesMVCResourceCommand.java
object,action,/object_definitions/get_view_list_type_definitions_url,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/object/definitions/portlet/action/GetViewListTypeDefinitionsURLMVCResourceCommand.java
object,action,/object_definitions/get_object_definitions_relationships,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/object/definitions/portlet/action/GetObjectDefinitionsRelationshipsMVCResourceCommand.java
object,action,/object_definitions/get_object_field_info,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/object/definitions/portlet/action/GetObjectFieldInfoMVCResourceCommand.java
object,action,/object_definitions/get_object_relationship_info,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/object/definitions/portlet/action/GetObjectRelationshipInfoMVCResourceCommand.java
object,action,/object_definitions/get_object_field_business_types,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/object/definitions/portlet/action/GetObjectFieldBusinessTypesMVCResourceCommand.java
object,action,/object_definitions/export_object_definition,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/object/definitions/portlet/action/ExportObjectDefinitionMVCResourceCommand.java
object,action,/object_definitions/export_bound_object_definitions,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/object/definitions/portlet/action/ExportBoundObjectDefinitionsMVCResourceCommand.java
object,action,/object_definitions/import_object_definition,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/object/definitions/portlet/action/ImportObjectDefinitionMVCActionCommand.java
object,action,/object_definitions/get_view_object_relationships_url,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/object/definitions/portlet/action/GetViewObjectRelationshipsURLMVCResourceCommand.java
object,action,/object_definitions/get_object_field_delete_info,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/object/definitions/portlet/action/GetObjectFieldDeleteInfoMVCResourceCommand.java
object,action,/list_type_definitions/import_list_type_definition,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/list/type/portlet/action/ImportListTypeDefinitionMVCActionCommand.java
object,action,/list_type_definitions/export_list_type_definition,liferay-2026.q2.0/modules/apps/object/object-web/src/main/java/com/liferay/object/web/internal/list/type/portlet/action/ExportListTypeDefinitionMVCResourceCommand.java
object,action,/object_definitions/import_object_definition,liferay-2026.q2.0/modules/apps/object/object-test/src/testIntegration/java/com/liferay/object/web/internal/object/definitions/portlet/action/test/ObjectDefinitionExportImportTest.java
object,action,/object_definitions/get_object_field_info,liferay-2026.q2.0/modules/apps/object/object-test/src/testIntegration/java/com/liferay/object/web/internal/object/definitions/portlet/action/test/GetObjectFieldInfoMVCResourceCommandTest.java
object,action,/object_definitions/get_object_field_delete_info,liferay-2026.q2.0/modules/apps/object/object-test/src/testIntegration/java/com/liferay/object/web/internal/object/definitions/portlet/action/test/GetObjectFieldDeleteInfoMVCResourceCommandTest.java
object,action,/object_definitions/get_object_definition_delete_info,liferay-2026.q2.0/modules/apps/object/object-test/src/testIntegration/java/com/liferay/object/web/internal/object/definitions/portlet/action/test/GetObjectDefinitionDeleteInfoMVCResourceCommandTest.java
object,action,/object_definitions/import_object_definition,liferay-2026.q2.0/modules/apps/object/object-test/src/testIntegration/java/com/liferay/object/web/internal/object/definitions/portlet/action/test/BoundObjectDefinitionsExportImportTest.java
object,action,/object_definitions/add_object_field_composite_key_candidates,liferay-2026.q2.0/modules/apps/object/object-test/src/testIntegration/java/com/liferay/object/web/internal/object/definitions/portlet/action/test/AddObjectFieldCompositeKeyCandidatesMVCResourceCommandTest.java
object,action,/object_definitions/import_object_folder,liferay-2026.q2.0/modules/apps/object/object-test/src/testIntegration/java/com/liferay/object/web/internal/object/definitions/portlet/action/test/ObjectFolderExportImportTest.java
object,action,/object_entries/upload_attachment,liferay-2026.q2.0/modules/apps/object/object-test/src/testIntegration/java/com/liferay/object/web/internal/object/entries/portlet/action/test/UploadAttachmentMVCActionCommandTest.java
object,action,/object_entries,liferay-2026.q2.0/modules/apps/object/object-test/src/testIntegration/java/com/liferay/object/web/internal/object/entries/portlet/action/test/EditObjectEntryRelatedModelMVCActionCommandTest.java
object,action,/object_entries,liferay-2026.q2.0/modules/apps/object/object-test/src/testIntegration/java/com/liferay/object/web/internal/object/entries/portlet/action/test/AutocompleteAssigneeMVCResourceCommandTest.java
object,action,/list_type_definitions/import_list_type_definition,liferay-2026.q2.0/modules/apps/object/object-test/src/testIntegration/java/com/liferay/object/web/internal/list/type/portlet/action/test/ListTypeDefinitionExportImportTest.java
client-extension,action,/client_extension_admin/export_client_extension_entry,liferay-2026.q2.0/modules/apps/client-extension/client-extension-web/src/main/java/com/liferay/client/extension/web/internal/portlet/action/ExportClientExtensionEntryMVCResourceCommand.java
client-extension,action,/client_extension_admin/delete_client_extension_entry,liferay-2026.q2.0/modules/apps/client-extension/client-extension-web/src/main/java/com/liferay/client/extension/web/internal/portlet/action/DeleteClientExtensionEntryMVCActionCommand.java
client-extension,action,/client_extension_admin/edit_client_extension_entry,liferay-2026.q2.0/modules/apps/client-extension/client-extension-web/src/main/java/com/liferay/client/extension/web/internal/portlet/action/EditClientExtensionEntryMVCActionCommand.java
client-extension,action,/client_extension_admin/import_client_extension_entry,liferay-2026.q2.0/modules/apps/client-extension/client-extension-web/src/main/java/com/liferay/client/extension/web/internal/portlet/action/ImportClientExtensionEntryMVCResourceCommand.java
asset,action,/asset_categories_admin/set_asset_category_display_page_template,liferay-2026.q2.0/modules/apps/asset/asset-categories-test/src/testIntegration/java/com/liferay/asset/categories/admin/web/internal/portlet/test/AssetCategoryAdminPortletTest.java
asset,action,/asset_categories_admin/delete_asset_vocabularies,liferay-2026.q2.0/modules/apps/asset/asset-categories-test/src/testIntegration/java/com/liferay/asset/categories/internal/portlet/action/test/DeleteAssetVocabulariesMVCResourceCommandTest.java
asset,action,/asset_publisher/add_asset_list,liferay-2026.q2.0/modules/apps/asset/asset-publisher-test/src/testIntegration/java/com/liferay/asset/publisher/internal/portlet/action/test/AddAssetListMVCActionCommandTest.java
asset,action,/asset_list/update_asset_list_entry,liferay-2026.q2.0/modules/apps/asset/asset-list-test/src/testIntegration/java/com/liferay/asset/list/internal/portlet/action/test/UpdateAssetListEntryMVCActionCommandTest.java
asset,action,/asset_list/add_asset_list_entry,liferay-2026.q2.0/modules/apps/asset/asset-list-test/src/testIntegration/java/com/liferay/asset/list/internal/portlet/action/test/AddAssetListEntryMVCActionCommandTest.java
asset,action,/asset_list/add_asset_list_entry_variation,liferay-2026.q2.0/modules/apps/asset/asset-list-test/src/testIntegration/java/com/liferay/asset/list/internal/portlet/action/test/AddAssetListEntryVariationMVCActionCommandTest.java
asset,action,/asset_publisher/get_field_item,liferay-2026.q2.0/modules/apps/asset/asset-publisher-web/src/main/java/com/liferay/asset/publisher/web/internal/portlet/action/GetFieldItemMVCResourceCommand.java
asset,action,/asset_publisher/add_asset_list,liferay-2026.q2.0/modules/apps/asset/asset-publisher-web/src/main/java/com/liferay/asset/publisher/web/internal/portlet/action/AddAssetListMVCActionCommand.java
asset,action,/asset_list/delete_asset_list_entries,liferay-2026.q2.0/modules/apps/asset/asset-list-web/src/main/java/com/liferay/asset/list/web/internal/portlet/action/DeleteAssetListEntriesMVCActionCommand.java
asset,action,/asset_list/delete_asset_entry_selection,liferay-2026.q2.0/modules/apps/asset/asset-list-web/src/main/java/com/liferay/asset/list/web/internal/portlet/action/DeleteAssetEntrySelectionMVCActionCommand.java
asset,action,/asset_list/add_asset_entry_selection,liferay-2026.q2.0/modules/apps/asset/asset-list-web/src/main/java/com/liferay/asset/list/web/internal/portlet/action/AddAssetEntrySelectionMVCActionCommand.java
asset,action,/asset_list/get_field_value,liferay-2026.q2.0/modules/apps/asset/asset-list-web/src/main/java/com/liferay/asset/list/web/internal/portlet/action/GetFieldValueMVCResourceCommand.java
asset,action,/asset_list/get_field_item,liferay-2026.q2.0/modules/apps/asset/asset-list-web/src/main/java/com/liferay/asset/list/web/internal/portlet/action/GetFieldItemMVCResourceCommand.java
asset,action,/asset_list/update_variations_priority,liferay-2026.q2.0/modules/apps/asset/asset-list-web/src/main/java/com/liferay/asset/list/web/internal/portlet/action/UpdateVariationsPriorityMVCActionCommand.java
asset,action,/asset_list/update_asset_list_entry,liferay-2026.q2.0/modules/apps/asset/asset-list-web/src/main/java/com/liferay/asset/list/web/internal/portlet/action/UpdateAssetListEntryMVCActionCommand.java
asset,action,/asset_list/update_asset_list_entry_manual,liferay-2026.q2.0/modules/apps/asset/asset-list-web/src/main/java/com/liferay/asset/list/web/internal/portlet/action/UpdateAssetListEntryManualMVCActionCommand.java
asset,action,/asset_list/move_asset_entry_selection,liferay-2026.q2.0/modules/apps/asset/asset-list-web/src/main/java/com/liferay/asset/list/web/internal/portlet/action/MoveAssetEntrySelectionMVCActionCommand.java
asset,action,/asset_list/delete_asset_list_entry_variation,liferay-2026.q2.0/modules/apps/asset/asset-list-web/src/main/java/com/liferay/asset/list/web/internal/portlet/action/DeleteAssetListEntryVariationMVCActionCommand.java
asset,action,/asset_list/update_asset_list_entry_dynamic,liferay-2026.q2.0/modules/apps/asset/asset-list-web/src/main/java/com/liferay/asset/list/web/internal/portlet/action/UpdateAssetListEntryDynamicMVCActionCommand.java
asset,action,/asset_list/add_asset_list_entry,liferay-2026.q2.0/modules/apps/asset/asset-list-web/src/main/java/com/liferay/asset/list/web/internal/portlet/action/AddAssetListEntryMVCActionCommand.java
asset,action,/asset_list/add_asset_list_entry_variation,liferay-2026.q2.0/modules/apps/asset/asset-list-web/src/main/java/com/liferay/asset/list/web/internal/portlet/action/AddAssetListEntryVariationMVCActionCommand.java
asset,action,/asset_categories_admin/delete_asset_vocabulary,liferay-2026.q2.0/modules/apps/asset/asset-categories-admin-web/src/main/java/com/liferay/asset/categories/admin/web/internal/portlet/action/DeleteAssetVocabularyMVCActionCommand.java
asset,action,/asset_categories_admin/edit_asset_category,liferay-2026.q2.0/modules/apps/asset/asset-categories-admin-web/src/main/java/com/liferay/asset/categories/admin/web/internal/portlet/action/EditAssetCategoryMVCActionCommand.java
asset,action,/asset_categories_admin/set_asset_category_display_page_template,liferay-2026.q2.0/modules/apps/asset/asset-categories-admin-web/src/main/java/com/liferay/asset/categories/admin/web/internal/portlet/action/SetAssetCategoryDisplayPageTemplateMVCActionCommand.java
asset,action,/asset_categories_admin/edit_asset_category_properties,liferay-2026.q2.0/modules/apps/asset/asset-categories-admin-web/src/main/java/com/liferay/asset/categories/admin/web/internal/portlet/action/EditAssetCategoryPropertiesMVCActionCommand.java
asset,action,/asset_categories_admin/move_asset_category,liferay-2026.q2.0/modules/apps/asset/asset-categories-admin-web/src/main/java/com/liferay/asset/categories/admin/web/internal/portlet/action/MoveAssetCategoryMVCActionCommand.java
asset,action,/asset_categories_admin/delete_asset_category,liferay-2026.q2.0/modules/apps/asset/asset-categories-admin-web/src/main/java/com/liferay/asset/categories/admin/web/internal/portlet/action/DeleteAssetCategoryMVCActionCommand.java
asset,action,/asset_categories_admin/delete_asset_vocabularies,liferay-2026.q2.0/modules/apps/asset/asset-categories-admin-web/src/main/java/com/liferay/asset/categories/admin/web/internal/portlet/action/DeleteAssetVocabulariesMVCResourceCommand.java
asset,action,/asset_categories_admin/edit_asset_vocabulary,liferay-2026.q2.0/modules/apps/asset/asset-categories-admin-web/src/main/java/com/liferay/asset/categories/admin/web/internal/portlet/action/EditAssetVocabularyMVCActionCommand.java
configuration-admin,action,/configuration_admin/bind_configuration,liferay-2026.q2.0/modules/apps/configuration-admin/configuration-admin-web/src/main/java/com/liferay/configuration/admin/web/internal/portlet/action/BindConfigurationMVCActionCommand.java
configuration-admin,resource,/configuration_admin/export_configuration,liferay-2026.q2.0/modules/apps/configuration-admin/configuration-admin-web/src/main/java/com/liferay/configuration/admin/web/internal/portlet/action/ExportConfigurationMVCResourceCommand.java
configuration-admin,action,/configuration_admin/delete_configuration,liferay-2026.q2.0/modules/apps/configuration-admin/configuration-admin-web/src/main/java/com/liferay/configuration/admin/web/internal/portlet/action/DeleteConfigurationMVCActionCommand.java
configuration-admin,action,/configuration_admin/export_configuration,liferay-2026.q2.0/modules/apps/configuration-admin/configuration-admin-test/src/testIntegration/java/com/liferay/configuration/admin/internal/portlet/action/test/ExportConfigurationMVCResourceCommandTest.java
wiki,action,/wiki/move_page,liferay-2026.q2.0/modules/apps/wiki/wiki-web/src/main/java/com/liferay/wiki/web/internal/portlet/action/MovePageMVCActionCommand.java
wiki,action,/wiki/autocomplete_page_title,liferay-2026.q2.0/modules/apps/wiki/wiki-web/src/main/java/com/liferay/wiki/web/internal/portlet/action/AutocompletePageTitleMVCResourceCommand.java
wiki,action,/wiki/import_pages,liferay-2026.q2.0/modules/apps/wiki/wiki-web/src/main/java/com/liferay/wiki/web/internal/portlet/action/ImportPagesMVCActionCommand.java
wiki,action,/wiki/edit_page_attachment,liferay-2026.q2.0/modules/apps/wiki/wiki-web/src/main/java/com/liferay/wiki/web/internal/portlet/action/EditPageAttachmentMVCActionCommand.java
wiki,action,/wiki/edit_node,liferay-2026.q2.0/modules/apps/wiki/wiki-web/src/main/java/com/liferay/wiki/web/internal/portlet/action/EditNodeMVCActionCommand.java
wiki,action,/wiki/page_info_panel,liferay-2026.q2.0/modules/apps/wiki/wiki-web/src/main/java/com/liferay/wiki/web/internal/portlet/action/PageInfoPanelMVCResourceCommand.java
wiki,action,/wiki/edit_node_attachment,liferay-2026.q2.0/modules/apps/wiki/wiki-web/src/main/java/com/liferay/wiki/web/internal/portlet/action/EditNodeAttachmentMVCActionCommand.java
wiki,action,/wiki/compare_versions,liferay-2026.q2.0/modules/apps/wiki/wiki-web/src/main/java/com/liferay/wiki/web/internal/portlet/action/CompareVersionsMVCResourceCommand.java
wiki,action,/wiki/image_editor,liferay-2026.q2.0/modules/apps/wiki/wiki-web/src/main/java/com/liferay/wiki/web/internal/portlet/action/UploadPageAttachmentMVCActionCommand.java
wiki,action,/wiki/node_info_panel,liferay-2026.q2.0/modules/apps/wiki/wiki-web/src/main/java/com/liferay/wiki/web/internal/portlet/action/NodeInfoPanelMVCResourceCommand.java
wiki,action,/wiki/edit_page,liferay-2026.q2.0/modules/apps/wiki/wiki-web/src/main/java/com/liferay/wiki/web/internal/portlet/action/EditPageMVCActionCommand.java
wiki,action,/wiki/export_page,liferay-2026.q2.0/modules/apps/wiki/wiki-web/src/main/java/com/liferay/wiki/web/internal/portlet/action/ExportPageMVCActionCommand.java
portal-language,action,/portal_language_override/import_translations,liferay-2026.q2.0/modules/apps/portal-language/portal-language-override-web/src/main/java/com/liferay/portal/language/override/web/internal/portlet/action/ImportTranslationsMVCActionCommand.java
portal-language,action,/portal_language_override/import_translations,liferay-2026.q2.0/modules/apps/portal-language/portal-language-override-test/src/testIntegration/java/com/liferay/portal/language/override/internal/portlet/action/test/ImportTranslationsMVCActionCommandTest.java
portal-settings,action,/portal_settings_authentication_ldap/ldap_form,liferay-2026.q2.0/modules/apps/portal-settings/portal-settings-authentication-ldap-web/src/main/java/com/liferay/portal/settings/authentication/ldap/web/internal/portlet/action/LDAPFormMVCActionCommand.java
portal-settings,action,/portal_settings_authentication_ldap/edit_ldap_server,liferay-2026.q2.0/modules/apps/portal-settings/portal-settings-authentication-ldap-web/src/main/java/com/liferay/portal/settings/authentication/ldap/web/internal/portlet/action/EditLDAPServerMVCActionCommand.java
portal-settings,action,/portal_settings/reset_terms_of_use_consent,liferay-2026.q2.0/modules/apps/portal-settings/portal-settings-web-test/src/testIntegration/java/com/liferay/portal/settings/web/internal/portlet/action/test/ResetTermsOfUseConsentMVCActionCommandTest.java
portal-settings,action,/portal_settings/reset_terms_of_use_consent,liferay-2026.q2.0/modules/apps/portal-settings/portal-settings-web/src/main/java/com/liferay/portal/settings/web/internal/portlet/action/ResetTermsOfUseConsentMVCActionCommand.java
portal-settings,action,/portal_settings/edit_company,liferay-2026.q2.0/modules/apps/portal-settings/portal-settings-web/src/main/java/com/liferay/portal/settings/web/internal/portlet/action/EditCompanyMVCActionCommand.java
adaptive-media,action,/adaptive_media/adapted_images_percentage,liferay-2026.q2.0/modules/apps/adaptive-media/adaptive-media-web/src/main/java/com/liferay/adaptive/media/web/internal/portlet/action/AdaptedImagesPercentageMVCResourceCommand.java
adaptive-media,action,/adaptive_media/delete_image_configuration_entry,liferay-2026.q2.0/modules/apps/adaptive-media/adaptive-media-web/src/main/java/com/liferay/adaptive/media/web/internal/portlet/action/DeleteImageConfigurationEntryMVCActionCommand.java
adaptive-media,action,/adaptive_media/enable_image_configuration_entry,liferay-2026.q2.0/modules/apps/adaptive-media/adaptive-media-web/src/main/java/com/liferay/adaptive/media/web/internal/portlet/action/EnableImageConfigurationEntryMVCActionCommand.java
adaptive-media,action,/adaptive_media/edit_image_configuration_entry,liferay-2026.q2.0/modules/apps/adaptive-media/adaptive-media-web/src/main/java/com/liferay/adaptive/media/web/internal/portlet/action/EditImageConfigurationEntryMVCActionCommand.java
adaptive-media,action,/adaptive_media/disable_image_configuration_entry,liferay-2026.q2.0/modules/apps/adaptive-media/adaptive-media-web/src/main/java/com/liferay/adaptive/media/web/internal/portlet/action/DisableImageConfigurationEntryMVCActionCommand.java
adaptive-media,action,/adaptive_media/optimize_images,liferay-2026.q2.0/modules/apps/adaptive-media/adaptive-media-web/src/main/java/com/liferay/adaptive/media/web/internal/portlet/action/OptimizeImagesMVCActionCommand.java
adaptive-media,action,/adaptive_media/info_panel,liferay-2026.q2.0/modules/apps/adaptive-media/adaptive-media-web/src/main/java/com/liferay/adaptive/media/web/internal/portlet/action/InfoPanelMVCResourceCommand.java
dynamic-data-lists,action,/dynamic_data_lists/update_record,liferay-2026.q2.0/modules/apps/dynamic-data-lists/dynamic-data-lists-test/src/testIntegration/java/com/liferay/dynamic/data/lists/web/internal/portlet/action/test/UpdateRecordMVCResourceCommandTest.java
dynamic-data-lists,action,/dynamic_data_lists/update_record_set,liferay-2026.q2.0/modules/apps/dynamic-data-lists/dynamic-data-lists-web/src/main/java/com/liferay/dynamic/data/lists/web/internal/portlet/action/UpdateRecordSetMVCActionCommand.java
dynamic-data-lists,action,/dynamic_data_lists/add_record_set,liferay-2026.q2.0/modules/apps/dynamic-data-lists/dynamic-data-lists-web/src/main/java/com/liferay/dynamic/data/lists/web/internal/portlet/action/AddRecordSetMVCActionCommand.java
dynamic-data-lists,action,/dynamic_data_lists/add_record,liferay-2026.q2.0/modules/apps/dynamic-data-lists/dynamic-data-lists-web/src/main/java/com/liferay/dynamic/data/lists/web/internal/portlet/action/AddRecordMVCActionCommand.java
dynamic-data-lists,action,/dynamic_data_lists/update_record,liferay-2026.q2.0/modules/apps/dynamic-data-lists/dynamic-data-lists-web/src/main/java/com/liferay/dynamic/data/lists/web/internal/portlet/action/UpdateRecordMVCActionCommand.java
dynamic-data-lists,action,/dynamic_data_lists/update_record,liferay-2026.q2.0/modules/apps/dynamic-data-lists/dynamic-data-lists-web/src/main/java/com/liferay/dynamic/data/lists/web/internal/portlet/action/UpdateRecordMVCResourceCommand.java
dynamic-data-lists,action,/dynamic_data_lists/add_record,liferay-2026.q2.0/modules/apps/dynamic-data-lists/dynamic-data-lists-web/src/main/java/com/liferay/dynamic/data/lists/web/internal/portlet/action/AddRecordMVCResourceCommand.java
dynamic-data-lists,action,/dynamic_data_lists/delete_record,liferay-2026.q2.0/modules/apps/dynamic-data-lists/dynamic-data-lists-web/src/main/java/com/liferay/dynamic/data/lists/web/internal/portlet/action/DeleteRecordMVCActionCommand.java
dynamic-data-lists,action,/dynamic_data_lists/revert_record,liferay-2026.q2.0/modules/apps/dynamic-data-lists/dynamic-data-lists-web/src/main/java/com/liferay/dynamic/data/lists/web/internal/portlet/action/RevertRecordMVCActionCommand.java
dynamic-data-lists,action,/dynamic_data_lists/delete_record_set,liferay-2026.q2.0/modules/apps/dynamic-data-lists/dynamic-data-lists-web/src/main/java/com/liferay/dynamic/data/lists/web/internal/portlet/action/DeleteRecordSetMVCActionCommand.java
dynamic-data-lists,action,/dynamic_data_lists/export_record_set,liferay-2026.q2.0/modules/apps/dynamic-data-lists/dynamic-data-lists-web/src/main/java/com/liferay/dynamic/data/lists/web/internal/portlet/action/ExportRecordSetMVCResourceCommand.java
on-demand-admin,action,/on_demand_admin/request_admin_access,liferay-2026.q2.0/modules/apps/on-demand-admin/on-demand-admin-web/src/main/java/com/liferay/on/demand/admin/web/internal/portlet/action/RequestAdminAccessMVCActionCommand.java
headless,action,/layout_content_page_editor/publish_layout_page_template_entry,liferay-2026.q2.0/modules/apps/headless/headless-admin-site/headless-admin-site-test/src/testIntegration/java/com/liferay/headless/admin/site/resource/v1_0/test/DisplayPageTemplateResourceTest.java
digital-signature,action,/digital_signature/get_invalid_file_extensions,liferay-2026.q2.0/modules/apps/digital-signature/digital-signature-web/src/main/java/com/liferay/digital/signature/web/internal/portlet/action/GetInvalidFileExtensionsMVCResourceCommand.java
digital-signature,action,/digital_signature/get_ds_documents_as_bytes,liferay-2026.q2.0/modules/apps/digital-signature/digital-signature-web/src/main/java/com/liferay/digital/signature/web/internal/portlet/action/GetDSDocumentsAsBytesMVCResourceCommand.java
digital-signature,action,/digital_signature/delete_ds_envelope,liferay-2026.q2.0/modules/apps/digital-signature/digital-signature-web/src/main/java/com/liferay/digital/signature/web/internal/portlet/action/DeleteDSEnvelopeMVCActionCommand.java
